#Frame      Mode1    Mode2    Mode3
  145821 -274.997  160.034 -238.313
  145822 -274.807  158.454 -242.490
  145823 -272.365  159.717 -239.260
  145824 -270.799  162.824 -238.154
  145825 -270.363  162.763 -240.031
  145826 -273.281  162.487 -239.099
  145827 -274.452  161.734 -240.902
  145828 -270.768  161.075 -241.250
  145829 -270.381  164.366 -242.828
  145830 -272.233  164.790 -242.552
  145831 -275.248  164.384 -242.060
  145832 -276.335  160.617 -238.464
  145833 -276.216  161.645 -241.687
  145834 -277.986  162.926 -239.235
  145835 -275.163  161.858 -239.799
  145836 -275.647  163.409 -237.337
  145837 -274.828  160.678 -238.953
  145838 -276.155  161.329 -237.064
  145839 -271.335  162.174 -238.948
  145840 -274.650  162.646 -240.282
  145841 -277.254  166.217 -239.616
  145842 -276.695  170.284 -239.875
  145843 -277.184  169.576 -239.715
  145844 -279.890  171.273 -239.542
  145845 -278.893  172.626 -237.202
  145846 -278.539  173.321 -237.063
  145847 -279.425  170.601 -237.389
  145848 -281.277  171.932 -236.365
  145849 -280.153  171.255 -233.891
  145850 -282.884  169.624 -235.457
  145851 -281.412  168.063 -234.298
  145852 -280.603  168.887 -235.171
  145853 -280.174  167.373 -235.343
  145854 -285.235  166.103 -236.753
  145855 -285.600  165.735 -235.261
  145856 -283.358  165.770 -237.099
  145857 -283.239  166.873 -236.789
  145858 -282.826  167.699 -239.015
  145859 -283.857  167.554 -238.856
  145860 -279.016  166.899 -237.428
  145861 -278.432  169.882 -238.987
  145862 -276.459  169.725 -238.560
  145863 -277.792  171.009 -235.982
  145864 -274.905  171.405 -236.639
  145865 -274.206  168.999 -237.185
  145866 -273.697  169.593 -238.306
  145867 -272.931  169.707 -236.645
  145868 -274.746  170.793 -237.374
  145869 -275.194  171.807 -237.541
  145870 -276.139  169.763 -236.829
  145871 -278.465  167.623 -236.960
  145872 -277.932  167.825 -237.656
  145873 -279.615  169.241 -237.041
  145874 -278.888  167.914 -234.841
  145875 -277.957  166.992 -236.500
  145876 -276.617  169.256 -233.869
  145877 -276.507  170.205 -233.610
  145878 -275.167  172.365 -234.804
  145879 -271.294  172.496 -234.640
  145880 -274.988  171.174 -231.754
  145881 -271.992  170.538 -233.526
  145882 -273.232  171.403 -232.650
  145883 -270.474  171.614 -234.617
  145884 -271.440  170.553 -234.691
  145885 -270.998  171.631 -236.153
  145886 -271.327  169.457 -235.333
  145887 -272.785  170.476 -233.909
  145888 -273.238  171.241 -234.462
  145889 -271.981  172.456 -235.046
  145890 -275.523  171.238 -233.667
  145891 -273.637  169.933 -234.678
  145892 -276.574  168.842 -235.627
  145893 -280.241  169.729 -235.532
  145894 -281.766  167.092 -234.381
  145895 -279.057  168.932 -234.648
  145896 -281.223  169.624 -233.622
  145897 -278.583  169.770 -232.722
  145898 -279.320  170.430 -234.133
  145899 -281.849  170.545 -230.998
  145900 -280.798  168.331 -230.383
  145901 -282.021  169.345 -230.646
  145902 -282.575  170.058 -228.080
  145903 -282.596  169.427 -227.693
  145904 -285.153  170.436 -227.733
  145905 -285.631  169.877 -227.599
  145906 -285.317  171.657 -226.298
  145907 -286.248  173.966 -227.263
  145908 -288.179  171.013 -227.887
  145909 -289.350  168.390 -228.482
  145910 -288.973  168.742 -228.207
  145911 -290.028  168.166 -227.136
  145912 -295.284  164.178 -224.844
  145913 -292.317  164.016 -225.236
  145914 -293.634  162.878 -223.276
  145915 -290.739  164.526 -224.483
  145916 -292.557  165.327 -222.582
  145917 -293.955  162.837 -222.174
  145918 -292.987  164.094 -222.856
  145919 -290.750  162.521 -222.414
  145920 -288.710  165.842 -221.878
  145921 -287.695  165.523 -223.101
  145922 -289.428  165.377 -221.334
  145923 -288.679  166.714 -222.772
  145924 -287.174  167.722 -226.168
  145925 -288.357  167.827 -225.289
  145926 -286.393  166.879 -222.644
  145927 -286.826  166.060 -224.482
  145928 -285.595  165.205 -225.362
  145929 -286.931  164.763 -225.088
  145930 -283.650  167.850 -225.858
  145931 -279.336  172.152 -225.949
  145932 -279.642  172.814 -227.582
  145933 -278.965  169.450 -230.221
  145934 -277.684  171.735 -230.018
  145935 -277.675  171.886 -232.062
  145936 -279.036  172.449 -231.607
  145937 -275.787  172.152 -230.460
  145938 -278.359  174.590 -230.969
  145939 -278.570  173.814 -228.605
  145940 -279.740  174.239 -231.450
  145941 -280.247  172.414 -230.545
  145942 -278.563  172.707 -228.415
  145943 -274.745  170.623 -227.537
  145944 -276.918  172.965 -230.066
  145945 -277.875  173.473 -228.438
  145946 -278.356  171.365 -227.180
  145947 -277.076  171.665 -227.998
  145948 -280.135  171.769 -228.048
  145949 -282.287  170.140 -227.128
  145950 -282.948  169.565 -229.374
  145951 -281.410  172.540 -227.902
  145952 -280.628  174.378 -230.267
  145953 -280.033  176.053 -228.713
  145954 -282.128  176.621 -233.192
  145955 -279.959  177.917 -229.814
  145956 -279.885  176.401 -229.698
  145957 -281.975  176.504 -230.407
  145958 -282.742  176.819 -230.816
  145959 -283.282  177.324 -232.077
  145960 -280.429  176.806 -232.905
  145961 -277.940  182.571 -230.629
  145962 -278.231  182.331 -230.714
  145963 -280.243  182.523 -228.570
  145964 -280.689  182.458 -227.338
  145965 -282.493  178.516 -228.354
  145966 -285.205  177.176 -230.868
  145967 -283.471  175.807 -231.523
  145968 -287.763  173.512 -231.418
  145969 -287.373  174.794 -231.300
  145970 -286.694  174.209 -233.149
  145971 -284.306  176.167 -232.003
  145972 -282.376  175.412 -232.319
  145973 -283.789  179.578 -234.511
  145974 -284.117  177.811 -232.080
  145975 -284.695  179.018 -229.791
  145976 -284.703  176.912 -231.581
  145977 -282.017  178.428 -230.589
  145978 -280.629  178.472 -229.427
  145979 -284.032  176.959 -229.882
  145980 -281.391  179.907 -228.769
  145981 -281.878  180.027 -229.197
  145982 -282.842  179.769 -229.551
  145983 -280.191  181.100 -231.168
  145984 -280.730  182.235 -228.653
  145985 -277.453  180.115 -229.254
  145986 -275.824  183.305 -230.104
  145987 -275.300  183.064 -230.872
  145988 -277.459  182.390 -231.438
  145989 -278.009  178.067 -231.297
  145990 -280.654  180.010 -228.472
  145991 -280.549  178.538 -228.637
  145992 -279.127  177.913 -227.206
  145993 -283.110  178.612 -231.797
  145994 -282.107  180.604 -230.390
  145995 -281.559  179.736 -232.868
  145996 -281.569  176.828 -233.424
  145997 -282.871  178.894 -231.659
  145998 -281.927  178.266 -230.452
  145999 -281.377  180.299 -230.361
  146000 -282.374  179.383 -230.429
  146001 -282.939  179.028 -230.232
  146002 -282.495  180.967 -230.792
  146003 -280.147  183.953 -229.363
  146004 -281.233  184.517 -229.178
  146005 -280.711  185.273 -230.296
  146006 -279.399  184.948 -230.571
  146007 -279.527  185.133 -228.248
  146008 -279.401  183.562 -227.801
  146009 -280.133  181.593 -228.006
  146010 -273.471  183.500 -229.408
  146011 -275.610  184.393 -231.960
  146012 -274.978  186.429 -233.196
  146013 -273.131  189.472 -232.688
  146014 -274.183  186.344 -231.836
  146015 -275.990  185.859 -235.213
  146016 -276.101  188.632 -235.389
  146017 -276.210  188.819 -234.994
  146018 -278.398  189.191 -234.217
  146019 -277.960  186.506 -231.579
  146020 -280.294  182.745 -233.585
  146021 -277.176  185.208 -232.702
  146022 -275.900  187.871 -233.517
  146023 -275.572  184.622 -232.246
  146024 -276.276  184.525 -234.518
  146025 -274.761  183.756 -236.079
  146026 -276.138  180.830 -236.258
  146027 -279.293  179.047 -234.666
  146028 -282.132  180.148 -234.055
  146029 -279.247  179.933 -235.529
  146030 -278.928  179.743 -235.308
  146031 -277.899  180.495 -237.458
  146032 -280.578  176.194 -238.391
  146033 -281.626  175.027 -237.672
  146034 -280.167  176.681 -236.394
  146035 -282.347  174.057 -233.374
  146036 -282.472  174.994 -231.705
  146037 -282.125  170.879 -232.418
  146038 -281.695  171.633 -233.271
  146039 -281.485  169.935 -233.055
  146040 -280.856  166.048 -230.184
  146041 -281.072  168.291 -230.472
  146042 -278.867  169.669 -232.153
  146043 -279.525  171.902 -231.878
  146044 -279.301  172.057 -229.403
  146045 -281.188  172.542 -229.328
  146046 -280.413  172.163 -232.730
  146047 -277.603  175.709 -230.491
  146048 -278.066  173.536 -231.700
  146049 -277.851  174.808 -231.003
  146050 -277.861  173.321 -231.926
  146051 -276.377  174.432 -232.589
  146052 -276.720  175.601 -234.264
  146053 -277.250  175.468 -234.261
  146054 -278.161  174.209 -235.469
  146055 -277.184  173.637 -234.793
  146056 -279.579  177.092 -237.289
  146057 -278.305  177.390 -237.590
  146058 -278.338  176.615 -237.607
  146059 -278.296  177.160 -239.939
  146060 -276.740  176.618 -238.076
  146061 -275.025  179.308 -239.388
  146062 -276.133  176.882 -236.038
  146063 -276.612  176.946 -233.674
  146064 -274.157  174.615 -237.076
  146065 -274.564  176.613 -235.435
  146066 -272.166  177.539 -235.332
  146067 -272.122  179.210 -234.759
  146068 -270.902  177.551 -233.650
  146069 -274.807  175.831 -231.985
  146070 -276.374  175.268 -232.572
  146071 -276.586  176.187 -234.334
  146072 -276.768  174.619 -233.607
  146073 -276.476  173.313 -234.951
  146074 -277.301  175.102 -233.438
  146075 -275.915  174.817 -233.353
  146076 -274.209  174.571 -233.577
  146077 -273.565  177.263 -233.368
  146078 -276.242  177.169 -234.003
  146079 -275.759  177.298 -233.246
  146080 -273.746  177.589 -232.974
  146081 -268.623  182.170 -235.917
  146082 -270.478  181.441 -236.695
  146083 -268.933  181.953 -234.683
  146084 -269.058  179.899 -236.444
  146085 -266.072  180.979 -232.156
  146086 -268.402  185.119 -235.498
  146087 -267.836  183.670 -236.523
  146088 -267.002  184.517 -237.107
  146089 -265.042  184.269 -235.065
  146090 -266.418  183.046 -234.657
  146091 -266.552  182.022 -237.224
  146092 -267.253  177.508 -236.387
  146093 -264.730  180.190 -238.192
  146094 -267.171  180.404 -235.584
  146095 -267.469  181.554 -235.547
  146096 -266.876  183.451 -233.748
  146097 -263.088  183.290 -232.907
  146098 -265.546  182.296 -232.325
  146099 -266.044  182.825 -231.580
  146100 -267.662  181.598 -230.278
  146101 -267.610  178.546 -230.533
  146102 -267.685  178.890 -230.399
  146103 -270.155  177.375 -230.155
  146104 -273.700  176.988 -226.984
  146105 -273.369  179.544 -225.806
  146106 -272.802  181.193 -225.950
  146107 -274.625  182.906 -226.835
  146108 -273.744  177.669 -228.367
  146109 -273.771  180.367 -226.171
  146110 -272.168  180.540 -226.799
  146111 -272.883  179.893 -225.854
  146112 -272.873  175.640 -224.894
  146113 -272.499  178.632 -225.044
  146114 -267.054  177.210 -227.810
  146115 -266.973  180.235 -227.540
  146116 -267.625  181.877 -225.914
  146117 -268.755  183.316 -225.401
  146118 -269.453  182.483 -227.861
  146119 -268.130  181.121 -229.305
  146120 -264.038  181.775 -228.968
  146121 -265.911  181.840 -229.726
  146122 -265.187  181.225 -229.086
  146123 -267.254  178.323 -230.411
  146124 -267.554  178.202 -230.760
  146125 -267.490  180.190 -229.859
  146126 -270.937  172.696 -228.756
  146127 -272.391  175.770 -231.888
  146128 -268.375  175.026 -231.188
  146129 -269.099  172.264 -232.153
  146130 -271.174  171.381 -231.979
  146131 -267.998  174.205 -233.453
  146132 -270.528  170.864 -232.073
  146133 -268.304  173.732 -232.767
  146134 -269.942  171.089 -233.720
  146135 -272.179  172.613 -232.784
  146136 -276.568  170.539 -231.161
  146137 -276.028  169.445 -231.994
  146138 -275.740  170.570 -231.129
  146139 -275.519  167.999 -231.541
  146140 -275.248  169.213 -231.852
  146141 -277.741  171.271 -230.349
  146142 -276.895  175.527 -228.656
  146143 -277.302  176.126 -232.892
  146144 -275.009  176.582 -230.220
  146145 -272.094  176.641 -230.742
  146146 -271.476  177.975 -231.453
  146147 -271.562  175.728 -229.834
  146148 -272.839  171.563 -230.909
  146149 -269.850  171.364 -232.759
  146150 -270.834  173.848 -231.349
  146151 -271.318  171.804 -230.699
  146152 -272.163  172.176 -233.879
  146153 -270.737  172.014 -233.349
  146154 -267.629  175.064 -233.878
  146155 -270.113  172.539 -232.395
  146156 -269.029  172.679 -233.982
  146157 -270.655  174.349 -231.362
  146158 -270.236  173.190 -231.280
  146159 -271.258  174.143 -235.535
  146160 -268.779  173.777 -235.117
  146161 -268.421  173.706 -234.143
  146162 -264.846  174.531 -234.693
  146163 -268.060  177.692 -237.109
  146164 -264.479  178.746 -234.484
  146165 -264.394  180.556 -234.338
  146166 -267.180  178.679 -236.276
  146167 -265.275  178.545 -235.894
  146168 -266.010  178.871 -237.755
  146169 -266.291  179.075 -237.244
  146170 -267.754  175.899 -236.566
  146171 -268.125  176.581 -235.236
  146172 -266.114  174.766 -234.823
  146173 -265.174  176.991 -235.385
  146174 -262.705  178.011 -234.801
  146175 -260.104  179.800 -237.794
  146176 -261.459  178.535 -237.003
  146177 -263.362  179.500 -238.426
  146178 -265.135  181.484 -237.929
  146179 -261.582  182.791 -240.008
  146180 -265.135  184.356 -238.249
  146181 -265.393  185.606 -237.345
  146182 -263.584  186.253 -239.882
  146183 -261.634  180.738 -237.875
  146184 -260.945  181.973 -239.219
  146185 -258.811  182.643 -237.297
  146186 -260.171  180.557 -237.797
  146187 -260.027  182.770 -237.331
  146188 -257.008  185.200 -236.671
  146189 -261.920  183.525 -236.055
  146190 -262.256  183.083 -238.243
  146191 -266.066  181.154 -236.798
  146192 -266.870  180.357 -235.684
  146193 -266.679  185.993 -235.749
  146194 -263.870  185.581 -232.167
  146195 -262.983  187.658 -230.997
  146196 -263.372  188.566 -230.749
  146197 -263.537  187.870 -230.521
  146198 -261.777  189.130 -231.751
  146199 -263.676  186.101 -234.633
  146200 -261.066  186.252 -236.430
  146201 -258.899  187.504 -236.187
  146202 -259.357  188.317 -236.653
  146203 -260.562  188.677 -235.941
  146204 -260.927  187.784 -235.686
  146205 -260.254  186.157 -237.902
  146206 -259.894  185.120 -238.665
  146207 -260.052  185.956 -238.567
  146208 -259.641  183.579 -242.203
  146209 -259.873  181.886 -242.929
  146210 -259.065  182.159 -241.592
  146211 -258.375  185.570 -242.200
  146212 -257.011  182.065 -241.026
  146213 -255.024  183.247 -243.289
  146214 -254.735  183.466 -242.721
  146215 -256.141  185.380 -240.550
  146216 -255.139  188.872 -241.362
  146217 -257.048  185.963 -241.214
  146218 -256.141  186.636 -241.505
  146219 -256.487  186.148 -243.222
  146220 -258.375  184.707 -242.634
  146221 -255.287  186.844 -243.108
  146222 -254.314  185.385 -243.198
  146223 -254.730  188.905 -243.036
  146224 -254.571  189.936 -241.711
  146225 -254.194  188.303 -243.791
  146226 -250.105  194.536 -243.595
  146227 -250.154  195.954 -244.007
  146228 -252.473  194.797 -241.922
  146229 -252.814  192.053 -240.687
  146230 -253.084  194.393 -239.489
  146231 -253.477  192.190 -239.803
  146232 -253.350  190.249 -239.697
  146233 -252.593  191.381 -240.687
  146234 -252.035  189.287 -241.196
  146235 -248.379  189.518 -240.451
  146236 -250.482  193.280 -241.294
  146237 -253.841  193.052 -242.941
  146238 -250.276  193.605 -242.033
  146239 -250.368  196.737 -241.658
  146240 -252.324  197.575 -241.000
  146241 -249.545  196.237 -243.947
  146242 -249.702  193.235 -243.356
  146243 -251.229  194.968 -243.863
  146244 -249.179  193.496 -244.859
  146245 -251.461  193.802 -243.765
  146246 -249.602  193.466 -245.054
  146247 -251.984  192.288 -245.083
  146248 -251.039  193.642 -247.537
  146249 -249.035  193.802 -244.697
  146250 -251.466  188.598 -244.654
  146251 -251.131  188.042 -246.487
  146252 -251.769  189.090 -246.927
  146253 -256.410  189.117 -247.552
  146254 -256.033  187.822 -248.730
  146255 -252.327  186.677 -247.728
  146256 -251.724  190.057 -248.455
  146257 -249.799  189.232 -245.407
  146258 -247.209  190.553 -249.606
  146259 -244.509  192.701 -251.506
  146260 -243.611  193.353 -251.794
  146261 -243.131  195.208 -250.232
  146262 -241.551  192.749 -247.575
  146263 -239.579  194.418 -246.093
  146264 -239.853  192.478 -247.709
  146265 -242.696  192.704 -248.208
  146266 -244.282  189.729 -248.209
  146267 -245.476  192.864 -248.035
  146268 -244.717  194.168 -247.249
  146269 -246.592  191.911 -244.893
  146270 -244.186  191.780 -247.545
  146271 -244.276  190.643 -248.083
  146272 -244.942  193.138 -248.707
  146273 -246.329  190.152 -246.371
  146274 -249.680  190.338 -246.757
  146275 -247.784  190.556 -248.678
  146276 -248.837  190.266 -247.761
  146277 -250.044  190.916 -246.731
  146278 -246.952  190.923 -247.659
  146279 -246.929  194.995 -247.145
  146280 -244.711  192.333 -249.058
  146281 -245.602  190.248 -251.876
  146282 -245.303  189.745 -249.774
  146283 -247.550  190.531 -250.390
  146284 -245.692  189.353 -248.660
  146285 -244.898  192.475 -252.838
  146286 -245.320  189.606 -249.968
  146287 -244.200  187.094 -253.430
  146288 -243.512  189.477 -253.562
  146289 -242.126  190.647 -256.299
  146290 -242.347  190.480 -254.146
  146291 -239.749  189.877 -253.621
  146292 -237.198  189.601 -255.506
  146293 -237.861  190.274 -255.441
  146294 -236.177  193.152 -255.690
