#Frame      Mode1    Mode2    Mode3
  142101 -151.901  243.790   83.892
  142102 -150.485  243.965   82.912
  142103 -150.462  244.667   82.976
  142104 -152.671  243.861   84.088
  142105 -153.423  244.643   81.636
  142106 -155.352  243.206   82.951
  142107 -156.465  241.715   82.943
  142108 -154.774  242.198   82.009
  142109 -153.718  241.781   82.072
  142110 -151.503  241.308   82.870
  142111 -149.787  241.467   82.837
  142112 -151.152  243.863   83.958
  142113 -151.712  241.389   84.164
  142114 -151.437  240.820   83.730
  142115 -152.633  241.982   84.834
  142116 -147.790  241.908   85.208
  142117 -148.077  241.007   84.435
  142118 -147.372  243.017   83.330
  142119 -147.530  242.689   84.770
  142120 -148.041  244.799   84.120
  142121 -148.050  244.327   85.068
  142122 -145.574  246.801   84.766
  142123 -146.205  247.345   83.747
  142124 -148.214  246.770   84.407
  142125 -150.443  245.187   85.279
  142126 -150.404  245.893   86.986
  142127 -149.174  245.018   85.576
  142128 -146.769  243.835   85.362
  142129 -149.991  243.381   86.848
  142130 -147.223  242.564   86.569
  142131 -150.461  243.839   86.537
  142132 -152.188  246.185   84.829
  142133 -153.085  243.402   85.400
  142134 -155.787  243.115   84.450
  142135 -152.714  242.255   81.761
  142136 -152.854  247.504   83.091
  142137 -150.617  247.047   83.678
  142138 -149.475  243.997   84.111
  142139 -151.084  242.319   82.749
  142140 -152.378  244.254   82.453
  142141 -151.362  243.988   82.177
  142142 -149.413  245.150   80.977
  142143 -151.184  244.338   82.349
  142144 -150.687  245.616   83.352
  142145 -148.029  246.836   83.108
  142146 -148.378  246.483   82.724
  142147 -150.889  247.567   82.900
  142148 -151.136  247.376   82.835
  142149 -149.936  247.140   83.404
  142150 -153.141  244.559   83.419
  142151 -153.306  245.314   84.083
  142152 -152.483  243.494   83.373
  142153 -150.327  244.583   83.325
  142154 -150.576  245.497   83.590
  142155 -152.634  246.098   82.856
  142156 -149.724  246.942   81.266
  142157 -148.141  247.629   81.701
  142158 -148.948  245.993   81.664
  142159 -149.410  246.597   82.338
  142160 -148.736  248.418   81.904
  142161 -147.880  247.294   82.574
  142162 -148.249  246.586   80.457
  142163 -145.263  247.560   81.701
  142164 -146.069  247.646   80.994
  142165 -146.253  245.395   80.603
  142166 -147.618  248.119   80.871
  142167 -145.306  249.606   80.902
  142168 -145.239  249.048   81.832
  142169 -144.486  250.574   82.859
  142170 -144.264  249.637   82.275
  142171 -145.391  249.263   82.418
  142172 -145.339  248.078   82.169
  142173 -143.823  251.143   81.976
  142174 -144.588  250.762   81.414
  142175 -144.136  250.233   81.181
  142176 -145.954  251.794   81.031
  142177 -146.716  250.194   82.152
  142178 -148.124  249.778   82.098
  142179 -145.922  248.560   83.471
  142180 -148.467  248.548   84.025
  142181 -149.918  247.196   84.327
  142182 -147.969  248.295   83.217
  142183 -149.340  246.108   84.073
  142184 -148.554  246.440   83.558
  142185 -149.164  249.508   83.595
  142186 -145.772  248.679   83.276
  142187 -146.764  248.177   83.137
  142188 -146.110  248.140   83.461
  142189 -146.655  248.004   83.563
  142190 -147.326  246.788   83.842
  142191 -150.098  245.990   82.788
  142192 -150.310  248.317   84.238
  142193 -151.791  245.930   83.254
  142194 -150.960  244.188   84.408
  142195 -151.863  244.613   82.434
  142196 -150.820  243.299   83.765
  142197 -151.520  244.655   82.722
  142198 -151.226  244.138   82.668
  142199 -150.674  247.270   83.300
  142200 -152.348  247.042   84.275
  142201 -152.615  247.742   85.434
  142202 -152.309  245.453   83.830
  142203 -153.068  247.405   84.863
  142204 -150.614  245.583   84.180
  142205 -150.292  243.818   83.002
  142206 -150.686  242.977   82.556
  142207 -150.583  245.083   84.457
  142208 -150.641  245.397   83.118
  142209 -150.806  245.022   82.831
  142210 -152.374  244.480   83.175
  142211 -151.699  244.681   83.099
  142212 -152.508  244.477   84.057
  142213 -154.773  244.046   83.259
  142214 -153.229  241.931   82.551
  142215 -152.285  243.542   83.182
  142216 -155.272  245.119   82.406
  142217 -155.922  244.203   82.920
  142218 -153.074  242.586   83.125
  142219 -152.551  244.594   81.327
  142220 -153.219  243.382   82.751
  142221 -153.402  244.630   81.667
  142222 -153.101  243.270   81.860
  142223 -153.232  243.315   81.290
  142224 -153.600  242.134   83.214
  142225 -153.520  241.237   82.594
  142226 -152.224  241.462   81.721
  142227 -154.408  238.896   81.532
  142228 -156.628  239.638   82.057
  142229 -153.778  240.629   82.506
  142230 -153.899  240.984   81.989
  142231 -152.893  239.485   81.516
  142232 -154.221  238.095   81.975
  142233 -155.332  235.691   80.928
  142234 -157.293  235.926   81.394
  142235 -158.029  238.804   82.483
  142236 -159.719  238.649   81.956
  142237 -159.018  237.590   82.366
  142238 -161.438  238.605   82.460
  142239 -159.973  238.114   83.146
  142240 -160.309  236.926   82.615
  142241 -162.161  236.952   82.635
  142242 -162.866  236.975   84.199
  142243 -161.244  235.851   82.947
  142244 -157.940  236.525   82.014
  142245 -160.251  237.447   81.652
  142246 -161.331  237.830   81.595
  142247 -161.094  237.554   81.841
  142248 -161.604  237.703   83.671
  142249 -158.381  237.391   82.136
  142250 -156.715  237.940   81.169
  142251 -158.097  235.631   82.557
  142252 -158.358  235.648   82.046
  142253 -157.730  237.235   81.242
  142254 -158.633  240.134   81.794
  142255 -158.388  239.314   82.092
  142256 -156.779  239.466   82.472
  142257 -156.640  238.739   81.224
  142258 -154.852  239.593   79.528
  142259 -155.650  241.471   82.026
  142260 -155.577  243.805   81.325
  142261 -152.048  242.855   82.478
  142262 -151.016  243.004   83.077
  142263 -152.216  241.547   82.067
  142264 -149.507  240.215   83.186
  142265 -151.778  242.561   82.795
  142266 -153.000  241.478   83.346
  142267 -151.484  240.857   82.719
  142268 -152.230  239.440   82.322
  142269 -150.734  240.681   83.187
  142270 -148.548  240.511   82.172
  142271 -148.759  244.392   81.604
  142272 -150.039  244.623   83.208
  142273 -149.788  243.324   83.292
  142274 -149.758  243.748   83.430
  142275 -146.490  245.916   82.726
  142276 -147.634  246.163   81.694
  142277 -148.514  247.894   83.233
  142278 -147.355  247.441   82.494
  142279 -148.952  247.001   81.264
  142280 -147.791  246.967   83.807
  142281 -147.579  245.541   81.585
  142282 -147.905  247.266   82.314
  142283 -148.017  246.810   81.460
  142284 -144.351  245.789   82.152
  142285 -145.998  246.217   82.288
  142286 -149.545  244.689   81.916
  142287 -149.234  247.276   83.075
  142288 -148.937  246.106   81.662
  142289 -149.933  245.541   80.322
  142290 -148.853  244.935   79.641
  142291 -149.394  245.089   79.431
  142292 -149.518  245.720   76.642
  142293 -151.039  246.514   78.402
  142294 -150.722  245.611   78.654
  142295 -149.560  245.619   80.306
  142296 -150.967  245.038   79.251
  142297 -148.443  245.393   79.698
  142298 -149.742  243.946   80.129
  142299 -147.091  244.323   78.784
  142300 -146.817  245.560   79.726
  142301 -148.504  246.497   80.534
  142302 -147.942  246.526   82.017
  142303 -145.833  244.253   80.045
  142304 -147.517  245.566   81.715
  142305 -146.313  245.721   80.532
  142306 -148.301  244.961   80.192
  142307 -148.606  243.840   79.916
  142308 -149.415  244.014   81.520
  142309 -148.465  246.607   80.955
  142310 -151.832  244.264   80.464
  142311 -150.414  245.131   80.008
  142312 -150.304  245.162   80.728
  142313 -150.105  244.703   81.135
  142314 -149.760  243.332   81.594
  142315 -148.700  242.773   80.475
  142316 -148.624  242.448   81.792
  142317 -149.198  242.476   82.153
  142318 -149.290  241.786   80.791
  142319 -150.007  245.355   81.144
  142320 -150.790  247.082   80.786
  142321 -149.133  246.051   81.900
  142322 -147.344  244.266   81.474
  142323 -145.853  244.901   80.479
  142324 -148.640  243.012   80.522
  142325 -147.388  245.001   80.962
  142326 -148.319  243.400   79.831
  142327 -150.210  244.196   80.832
  142328 -148.230  245.267   80.525
  142329 -149.620  243.943   79.002
  142330 -150.380  247.670   79.339
  142331 -151.948  244.763   81.891
  142332 -153.624  244.107   82.608
  142333 -150.771  244.634   82.055
  142334 -149.244  245.509   81.335
  142335 -150.230  245.204   80.261
  142336 -151.393  247.220   80.118
  142337 -151.201  245.813   78.780
  142338 -153.603  243.271   79.084
  142339 -155.255  246.386   80.018
  142340 -155.171  243.542   80.428
  142341 -154.208  246.870   79.935
  142342 -152.474  245.534   79.730
  142343 -152.623  245.859   78.638
  142344 -151.495  245.495   79.152
  142345 -149.223  242.695   79.806
  142346 -149.362  246.417   79.105
  142347 -151.007  246.309   80.506
  142348 -152.814  246.397   82.734
  142349 -151.745  246.808   81.467
  142350 -151.423  245.002   82.106
  142351 -152.584  244.588   81.870
  142352 -151.781  245.917   81.387
  142353 -150.806  246.985   81.821
  142354 -149.634  247.062   83.421
  142355 -152.250  245.357   82.281
  142356 -149.305  246.550   82.409
  142357 -149.905  245.065   82.853
  142358 -149.627  245.939   82.416
  142359 -148.318  245.310   81.820
  142360 -149.158  245.587   82.187
  142361 -146.896  244.025   83.028
  142362 -147.275  246.211   83.413
  142363 -148.473  244.894   82.775
  142364 -149.019  245.052   84.147
  142365 -147.214  246.201   84.036
  142366 -148.883  243.468   83.654
  142367 -148.250  246.810   83.538
  142368 -147.315  245.733   81.466
  142369 -147.156  244.106   81.427
  142370 -146.064  244.730   82.703
  142371 -146.083  246.287   82.800
  142372 -147.720  246.773   83.118
  142373 -148.357  245.418   82.905
  142374 -148.175  245.790   81.057
  142375 -147.380  243.939   82.433
  142376 -147.804  245.686   81.988
  142377 -149.279  245.122   80.855
  142378 -146.687  244.938   81.026
  142379 -148.565  246.938   81.850
  142380 -146.846  245.369   83.220
  142381 -144.819  246.230   84.853
  142382 -145.473  247.017   85.635
  142383 -147.220  246.510   85.352
  142384 -144.958  246.393   85.301
  142385 -146.576  245.524   85.511
  142386 -149.002  244.179   84.344
  142387 -147.988  242.781   85.741
  142388 -147.880  242.211   83.603
  142389 -145.406  242.387   83.680
  142390 -145.620  243.988   82.847
  142391 -146.830  242.453   83.301
  142392 -148.552  244.305   82.363
  142393 -150.212  243.254   84.534
  142394 -148.661  242.302   83.137
  142395 -146.562  241.303   83.522
  142396 -148.407  243.295   83.963
  142397 -150.239  244.073   83.887
  142398 -148.679  243.763   83.860
  142399 -152.082  242.744   83.984
  142400 -150.799  240.816   83.326
  142401 -149.078  240.434   83.952
  142402 -150.102  241.820   83.491
  142403 -151.771  242.204   83.962
  142404 -150.214  241.483   82.223
  142405 -151.301  239.107   84.882
  142406 -152.754  237.732   85.168
  142407 -151.883  238.271   84.891
  142408 -152.669  239.246   85.083
  142409 -151.511  241.194   83.892
  142410 -152.231  240.772   85.309
  142411 -151.696  239.490   85.002
  142412 -149.793  242.803   85.612
  142413 -149.865  244.376   84.161
  142414 -150.072  243.715   85.245
  142415 -147.786  242.401   83.262
  142416 -148.268  242.486   83.749
  142417 -146.559  241.064   82.826
  142418 -145.626  241.665   83.863
  142419 -145.313  241.439   83.659
  142420 -149.879  242.032   84.513
  142421 -149.831  240.217   84.827
  142422 -152.051  240.551   85.565
  142423 -149.465  242.634   85.854
  142424 -150.658  241.701   84.584
  142425 -147.757  242.477   84.977
  142426 -148.074  242.008   85.571
  142427 -147.488  244.191   85.861
  142428 -148.731  242.784   84.385
  142429 -148.820  242.953   84.343
  142430 -149.054  242.378   85.414
  142431 -148.767  240.696   85.130
  142432 -151.793  241.656   84.961
  142433 -151.257  243.149   82.753
  142434 -152.214  243.057   84.214
  142435 -150.387  243.405   84.514
  142436 -148.873  244.025   84.565
  142437 -149.825  244.139   84.001
  142438 -148.651  243.906   84.003
  142439 -151.029  243.820   84.194
  142440 -151.630  244.728   83.642
  142441 -150.797  244.866   82.596
  142442 -151.365  243.436   83.223
  142443 -151.301  242.036   83.455
  142444 -151.590  243.591   83.223
  142445 -152.034  241.873   83.352
  142446 -152.870  244.723   83.470
  142447 -153.050  244.820   83.321
  142448 -153.177  244.366   84.412
  142449 -153.061  244.471   83.342
  142450 -153.517  244.505   84.839
  142451 -151.428  243.175   84.096
  142452 -151.314  243.582   83.403
  142453 -155.141  243.273   83.024
  142454 -154.586  243.129   83.085
  142455 -154.684  242.019   83.773
  142456 -155.106  242.332   83.813
  142457 -153.406  241.989   84.670
  142458 -155.113  243.180   85.164
  142459 -155.677  243.122   84.850
  142460 -153.819  241.658   85.926
  142461 -152.562  242.320   85.352
  142462 -152.442  240.738   85.442
  142463 -153.687  241.742   86.597
  142464 -154.951  241.088   86.508
  142465 -155.080  240.023   85.961
  142466 -153.764  239.366   85.130
  142467 -155.570  240.344   86.054
  142468 -155.138  241.286   87.080
  142469 -153.806  242.387   86.405
  142470 -154.089  242.210   86.176
  142471 -155.230  241.675   85.163
  142472 -153.540  241.854   85.798
  142473 -152.677  241.697   83.237
  142474 -153.063  242.202   84.687
  142475 -153.031  241.485   85.108
  142476 -155.857  240.721   84.325
  142477 -157.602  244.192   83.689
  142478 -157.031  244.579   83.415
  142479 -156.722  244.299   84.511
  142480 -156.290  244.835   84.945
  142481 -157.718  244.150   85.569
  142482 -156.636  245.479   83.609
  142483 -155.353  244.094   83.861
  142484 -155.087  244.783   84.823
  142485 -156.103  244.635   84.787
  142486 -156.140  245.664   82.820
  142487 -156.315  245.195   83.218
  142488 -155.280  243.733   84.290
  142489 -156.400  243.694   84.472
  142490 -156.998  244.354   85.685
  142491 -156.967  243.758   83.869
  142492 -157.279  240.213   85.482
  142493 -156.681  241.154   85.636
  142494 -156.836  242.162   84.183
  142495 -156.660  241.153   84.216
  142496 -155.776  242.353   83.908
  142497 -157.321  240.118   84.559
  142498 -155.841  240.684   84.256
  142499 -157.020  242.250   83.767
  142500 -157.422  241.067   84.619
  142501 -155.996  242.320   84.605
  142502 -155.206  241.666   84.080
  142503 -155.031  242.352   84.439
  142504 -153.135  242.338   85.346
  142505 -155.364  242.904   85.213
  142506 -154.368  242.565   87.172
  142507 -154.578  241.400   85.507
  142508 -154.477  241.533   84.162
  142509 -155.615  243.115   84.622
  142510 -155.985  242.975   84.718
  142511 -157.670  244.534   84.105
  142512 -156.224  244.392   85.554
  142513 -155.948  245.191   84.506
  142514 -155.668  244.768   85.083
  142515 -156.583  241.725   83.475
  142516 -156.239  242.852   85.153
  142517 -155.302  243.059   84.377
  142518 -155.035  244.355   83.767
  142519 -156.229  242.348   85.486
  142520 -154.225  243.722   85.047
  142521 -155.050  242.164   84.895
  142522 -153.687  244.888   84.600
  142523 -154.216  243.957   85.432
  142524 -154.811  244.797   84.464
  142525 -154.833  242.939   85.017
  142526 -154.952  244.571   85.076
  142527 -153.820  242.382   84.563
  142528 -153.713  243.743   84.023
